id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
42829, 33422, -1874.502, 799.374, 5.150, 139255, -1791.569, 769.937, 5.362,false,false,false,standard/town_small_new.lua,
143772, 29424, -1928.652, 911.426, 6.319, 55830, -1958.790, 921.926, 6.562,false,false,false,standard/town_medium_new.lua,
138306, 33909, -2011.747, 940.375, 6.605, 65759, -2071.243, 961.102, 6.410,false,true,false,standard/town_medium_new.lua,
121404, 55830, -1958.790, 921.926, 6.562, 33909, -2011.747, 940.375, 6.605,false,false,false,standard/town_medium_new.lua,
48839, 50101, -1929.920, 1005.055, 7.200, 34332, -1982.797, 1023.476, 7.095,false,true,false,standard/town_small_new.lua,
41116, 33909, -2011.747, 940.375, 6.605, 34332, -1982.797, 1023.476, 7.095,false,true,false,standard/town_medium_new.lua,
145986, 33420, -1816.600, 965.577, 5.800, 16208, -1787.650, 1048.677, 5.600,false,true,false,standard/town_medium_new.lua,
105700, 15661, -1845.551, 882.475, 5.228, 29424, -1928.652, 911.426, 6.319,false,false,false,standard/town_medium_new.lua,
103627, 33420, -1816.600, 965.577, 5.800, 50101, -1929.920, 1005.055, 7.200,false,true,false,standard/town_small_new.lua,
60792, 15661, -1845.551, 882.475, 5.228, 33420, -1816.600, 965.577, 5.800,false,true,false,standard/town_medium_new.lua,
151624, 33425, -1679.348, 824.574, 5.514, 33729, -1708.299, 741.472, 4.900,false,true,false,standard/town_medium_new.lua,
134115, 33425, -1679.348, 824.574, 5.514, 113273, -1650.726, 906.731, 5.461,false,true,false,standard/town_small_new.lua,
111487, 27023, -1762.449, 853.525, 5.076, 33425, -1679.348, 824.574, 5.514,false,false,false,standard/town_medium_new.lua,
78179, 27023, -1762.449, 853.525, 5.076, 143931, -1733.668, 936.139, 4.665,false,false,false,standard/town_small_new.lua,
68529, 139255, -1791.569, 769.937, 5.362, 34423, -1780.872, 800.642, 5.050,false,false,false,standard/town_small_new.lua,
54921, 34423, -1780.872, 800.642, 5.050, 27023, -1762.449, 853.525, 5.076,false,false,false,standard/town_small_new.lua,
123936, 33625, -1596.247, 795.623, 4.977, 34104, -1567.297, 878.725, 4.586,false,false,false,standard/town_medium_new.lua,
99811, 33625, -1596.247, 795.623, 4.977, 36037, -1529.201, 772.266, 4.610,false,false,false,standard/town_medium_new.lua,
96686, 33425, -1679.348, 824.574, 5.514, 33625, -1596.247, 795.623, 4.977,false,false,false,standard/town_medium_new.lua,
70122, 113273, -1650.726, 906.731, 5.461, 34104, -1567.297, 878.725, 4.586,false,false,false,standard/town_small_new.lua,
120767, 33654, -1704.548, 1019.726, 4.300, 34040, -1621.456, 990.778, 4.611,false,true,false,standard/town_medium_new.lua,
119818, 33420, -1816.600, 965.577, 5.800, 143931, -1733.668, 936.139, 4.665,false,false,false,standard/town_small_new.lua,
55947, 143931, -1733.668, 936.139, 4.665, 35588, -1722.971, 966.845, 4.450,false,false,false,standard/town_small_new.lua,
51613, 143931, -1733.668, 936.139, 4.665, 113273, -1650.726, 906.731, 5.461,false,false,false,standard/town_small_new.lua,
39321, 35588, -1722.971, 966.845, 4.450, 33654, -1704.548, 1019.726, 4.300,false,false,false,standard/town_small_new.lua,
151314, 34040, -1621.456, 990.778, 4.611, 49857, -1583.683, 977.619, 4.500,false,true,false,standard/town_large_new.lua,
145277, 113273, -1650.726, 906.731, 5.461, 49310, -1639.870, 937.894, 5.455,false,true,false,standard/town_small_new.lua,
145274, 49310, -1639.870, 937.894, 5.455, 34040, -1621.456, 990.778, 4.611,false,true,false,standard/town_large_new.lua,
136358, 34104, -1567.297, 878.725, 4.586, 66538, -1545.203, 968.318, 5.111,false,false,false,standard/town_large_new.lua,
126723, 49857, -1583.683, 977.619, 4.500, 66538, -1545.203, 968.318, 5.111,false,true,false,standard/town_large_new.lua,
140383, 36037, -1529.201, 772.266, 4.610, 33993, -1513.148, 766.673, 4.495,false,false,false,standard/town_medium_new.lua,
20367, 35769, -1497.331, 867.020, 5.380, 36037, -1529.201, 772.266, 4.610,false,false,false,standard/town_large_old.lua,
153383, 35722, -1481.930, 964.549, 6.150, 49859, -1379.956, 964.636, 4.048,true,true,false,standard/town_x_large_new.lua,
37305, 66538, -1545.203, 968.318, 5.111, 35722, -1481.930, 964.549, 6.150,false,true,false,standard/town_large_new.lua,
49215, 35722, -1481.930, 964.549, 6.150, 35769, -1497.331, 867.020, 5.380,false,false,false,standard/town_large_old.lua,
77537, 23407, -1288.380, 1025.016, 3.643, 57196, -1288.198, 955.652, 3.523,false,true,false,standard/country_large_new.lua,
59601, 49859, -1379.956, 964.636, 4.048, 56732, -1333.856, 962.384, 3.708,true,true,false,standard/country_x_large_new.lua,
49809, 56732, -1333.856, 962.384, 3.708, 57196, -1288.198, 955.652, 3.523,true,true,false,standard/country_x_large_new.lua,
141336, 77396, -1240.689, 945.722, 3.348, 47193, -1192.522, 939.912, 3.437,true,true,false,standard/country_x_large_new.lua,
99790, 57196, -1288.198, 955.652, 3.523, 77396, -1240.689, 945.722, 3.348,true,true,false,standard/country_x_large_new.lua,
68973, 47193, -1192.522, 939.912, 3.437, 154081, -1141.023, 942.180, 3.708,true,true,false,standard/country_x_large_new.lua,
117361, 123405, -1091.458, 956.281, 4.022, 153292, -1000.628, 922.889, 3.579,false,false,false,standard/country_large_new.lua,
98518, 154081, -1141.023, 942.180, 3.708, 123405, -1091.458, 956.281, 4.022,true,true,false,standard/country_x_large_new.lua,
91794, 123405, -1091.458, 956.281, 4.022, 116890, -1041.027, 981.999, 5.187,true,true,false,standard/country_x_large_new.lua,
144060, 49942, -856.809, 44.688, 1.747, 49943, -857.955, -29.213, 2.283,false,false,false,standard/country_large_new.lua,
126846, 49941, -899.384, 110.596, 2.060, 49942, -856.809, 44.688, 1.747,false,false,false,standard/country_large_new.lua,
142708, 77269, -807.095, -38.866, 5.000, 77315, -817.267, 46.258, 4.975,false,false,true,,
113880, 77293, -822.193, 45.405, 4.975, 77080, -840.994, 128.158, 4.967,false,false,true,,
114256, 77376, -812.084, -39.199, 5.000, 77293, -822.193, 45.405, 4.975,false,false,true,,
79884, 77315, -817.267, 46.258, 4.975, 77014, -836.182, 129.518, 4.967,false,false,true,,
126900, 49940, -941.960, 176.503, 1.221, 49941, -899.384, 110.596, 2.060,false,false,false,standard/country_large_new.lua,
102036, 49939, -971.425, 250.879, 3.236, 49940, -941.960, 176.503, 1.221,false,false,false,standard/country_large_new.lua,
143909, 77458, -854.481, 215.232, 4.968, 77014, -836.182, 129.518, 4.967,false,false,true,,
113329, 77080, -840.994, 128.158, 4.967, 29786, -859.429, 214.509, 4.968,false,false,true,,
147549, 49938, -1014.000, 316.786, 1.250, 49939, -971.425, 250.879, 3.236,false,false,false,standard/country_large_new.lua,
64046, 49937, -1013.123, 373.348, 1.330, 49938, -1014.000, 316.786, 1.250,false,false,false,standard/country_large_new.lua,
143908, 77417, -861.471, 302.050, 4.972, 77458, -854.481, 215.232, 4.968,false,false,true,,
143899, 77416, -857.205, 388.868, 4.980, 77417, -861.471, 302.050, 4.972,false,false,true,,
113266, 29786, -859.429, 214.509, 4.968, 77385, -866.470, 301.972, 4.972,false,false,true,,
112832, 77385, -866.470, 301.972, 4.972, 49865, -862.172, 389.435, 4.980,false,false,true,,
109262, 49936, -968.526, 437.904, 0.371, 49937, -1013.123, 373.348, 1.330,false,false,false,standard/country_large_new.lua,
68532, 38698, -923.928, 502.460, 0.200, 49936, -968.526, 437.904, 0.371,false,false,false,standard/country_large_new.lua,
142861, 77415, -841.737, 474.582, 4.989, 77416, -857.205, 388.868, 4.980,false,false,true,,
112600, 49865, -862.172, 389.435, 4.980, 58872, -846.590, 475.786, 4.989,false,false,true,,
103286, 29510, -821.892, 622.700, 0.450, 34042, -866.490, 558.145, 0.250,false,false,false,standard/country_large_new.lua,
50629, 34042, -866.490, 558.145, 0.250, 38698, -923.928, 502.460, 0.200,false,false,false,standard/country_large_new.lua,
151958, 77412, -792.291, 653.630, 7.901, 77413, -805.175, 587.091, 6.022,false,false,true,,
110292, 62170, -819.778, 559.915, 5.000, 58873, -809.970, 588.507, 6.022,false,false,true,,
105001, 58873, -809.970, 588.507, 6.022, 28690, -797.268, 654.106, 7.901,false,false,true,,
74284, 77413, -805.175, 587.091, 6.022, 77414, -815.123, 558.089, 5.000,false,false,true,,
144189, 77414, -815.123, 558.089, 5.000, 77415, -841.737, 474.582, 4.989,false,false,true,,
110012, 58872, -846.590, 475.786, 4.989, 62170, -819.778, 559.915, 5.000,false,false,true,,
151955, 77386, -802.443, 777.897, 4.831, 62738, -792.808, 726.147, 6.988,false,false,true,,
109434, 56566, -797.778, 725.600, 6.988, 25578, -809.965, 786.229, 4.302,false,false,true,,
142607, 20155, -850.212, 770.978, 2.749, 28660, -820.746, 696.602, 1.072,false,false,false,standard/country_large_new.lua,
111897, 28660, -820.746, 696.602, 1.072, 29510, -821.892, 622.700, 0.450,false,false,false,standard/country_large_new.lua,
143454, 62738, -792.808, 726.147, 6.988, 77412, -792.291, 653.630, 7.901,false,false,true,,
107737, 28690, -797.268, 654.106, 7.901, 56566, -797.778, 725.600, 6.988,false,false,true,,
65106, 116867, -909.607, 889.966, 3.135, 56984, -888.962, 845.232, 3.387,false,false,false,standard/country_large_new.lua,
151956, 77016, -815.117, 816.647, 3.089, 77386, -802.443, 777.897, 4.831,false,false,true,,
144646, 76998, -843.569, 896.081, 2.533, 77016, -815.117, 816.647, 3.089,false,false,true,,
109481, 58871, -819.772, 814.822, 3.089, 57743, -848.318, 894.517, 2.533,false,false,true,,
106947, 25578, -809.965, 786.229, 4.302, 58871, -819.772, 814.822, 3.089,false,false,true,,
145272, 56984, -888.962, 845.232, 3.387, 20155, -850.212, 770.978, 2.749,false,false,false,standard/country_large_new.lua,
120484, 77480, -931.940, 1051.524, 3.932, 28468, -928.405, 975.784, 3.200,false,false,false,standard/country_large_new.lua,
91233, 154082, -925.248, 939.771, 3.088, 116867, -909.607, 889.966, 3.135,false,false,false,standard/country_large_new.lua,
69467, 116890, -1041.027, 981.999, 5.187, 57679, -1001.492, 1004.160, 10.973,true,true,false,standard/country_x_large_new.lua,
39104, 28468, -928.405, 975.784, 3.200, 154082, -925.248, 939.771, 3.088,false,false,false,standard/country_large_new.lua,
15400, 153292, -1000.628, 922.889, 3.579, 116867, -909.607, 889.966, 3.135,false,false,false,standard/country_large_new.lua,
138000, 57679, -1001.492, 1004.160, 10.973, 61527, -957.265, 1026.477, 15.633,true,true,false,standard/country_x_large_new.lua,
133084, 76990, -868.564, 976.878, 2.614, 76998, -843.569, 896.081, 2.533,false,false,true,,
109865, 57743, -848.318, 894.517, 2.533, 56988, -873.362, 975.468, 2.614,false,false,true,,
141558, 76988, -891.937, 1058.376, 3.144, 76990, -868.564, 976.878, 2.614,false,false,true,,
133799, 56988, -873.362, 975.468, 2.614, 49867, -896.747, 1057.010, 3.144,false,false,true,,
117754, 51564, -217.282, 770.505, 4.351, 14980, -184.627, 750.589, 5.250,false,false,false,standard/country_small_new.lua,
128945, 50957, -301.181, 960.387, 5.344, 14575, -281.755, 925.421, 5.250,false,false,false,standard/country_medium_new.lua,
51210, 32990, -348.891, 1023.638, 6.822, 50957, -301.181, 960.387, 5.344,false,false,false,standard/country_medium_new.lua,
49143, 14575, -281.755, 925.421, 5.250, 49932, -252.617, 872.971, 5.250,false,false,false,standard/country_medium_new.lua,
153186, 49592, -250.280, 832.239, 4.351, 49932, -252.617, 872.971, 5.250,false,false,false,standard/country_small_new.lua,
48349, 49932, -252.617, 872.971, 5.250, 14980, -184.627, 750.589, 5.250,false,false,false,standard/country_small_new.lua,
51666, 49589, -240.852, 814.601, 4.351, 49592, -250.280, 832.239, 4.351,false,false,false,street_station/entrance_old.lua,
51556, 51563, -226.710, 788.143, 4.351, 51564, -217.282, 770.505, 4.351,false,false,false,street_station/entrance_old.lua,
128950, 34332, -1982.797, 1023.476, 7.095, 51607, -2096.117, 1062.954, 7.500,false,false,false,standard/town_large_new.lua,
127815, 64268, -2051.965, 1108.509, 6.845, 48564, -2002.363, 1148.110, 6.189,false,false,false,standard/country_large_new.lua,
104208, 48564, -2002.363, 1148.110, 6.189, 37680, -1956.793, 1137.785, 6.050,false,false,false,standard/country_large_new.lua,
60211, 37680, -1956.793, 1137.785, 6.050, 59653, -1890.516, 1119.187, 5.795,false,false,false,standard/country_large_new.lua,
111012, 50101, -1929.920, 1005.055, 7.200, 59653, -1890.516, 1119.187, 5.795,false,false,false,standard/town_small_new.lua,
65279, 64022, -1832.732, 1102.248, 5.565, 49265, -1775.477, 1083.617, 5.460,false,false,false,standard/town_medium_old.lua,
63729, 59653, -1890.516, 1119.187, 5.795, 64022, -1832.732, 1102.248, 5.565,false,false,false,standard/town_medium_old.lua,
63853, 65282, -2057.577, 1154.166, 6.365, 48564, -2002.363, 1148.110, 6.189,false,false,false,standard/country_large_new.lua,
151208, 16208, -1787.650, 1048.677, 5.600, 49265, -1775.477, 1083.617, 5.460,false,false,false,standard/town_medium_new.lua,
147477, 49265, -1775.477, 1083.617, 5.460, 33623, -1758.699, 1131.778, 4.950,false,false,false,standard/town_medium_new.lua,
145282, 16208, -1787.650, 1048.677, 5.600, 33654, -1704.548, 1019.726, 4.300,false,true,false,standard/town_medium_new.lua,
112358, 33654, -1704.548, 1019.726, 4.300, 34874, -1677.085, 1110.710, 4.868,false,false,false,standard/town_small_new.lua,
29373, 33623, -1758.699, 1131.778, 4.950, 34874, -1677.085, 1110.710, 4.868,false,false,false,standard/town_medium_old.lua,
80300, 34040, -1621.456, 990.778, 4.611, 54660, -1582.326, 1109.759, 5.112,false,false,false,standard/town_small_new.lua,
155423, 54660, -1582.326, 1109.759, 5.112, 56873, -1515.800, 1132.623, 4.298,false,false,false,standard/country_large_new.lua,
90953, 77504, -1622.120, 1102.562, 4.938, 54660, -1582.326, 1109.759, 5.112,false,false,false,standard/country_large_new.lua,
64506, 34874, -1677.085, 1110.710, 4.868, 77504, -1622.120, 1102.562, 4.938,false,false,false,standard/country_large_new.lua,
155424, 48029, -1404.490, 1152.175, 3.080, 55674, -1455.565, 1146.932, 3.332,false,false,false,standard/country_large_new.lua,
155425, 55674, -1455.565, 1146.932, 3.332, 56873, -1515.800, 1132.623, 4.298,false,false,false,standard/country_large_new.lua,
65526, 77505, -1288.568, 1094.382, 3.763, 23407, -1288.380, 1025.016, 3.643,false,true,false,standard/country_large_new.lua,
58881, 50565, -1288.754, 1163.749, 3.883, 77505, -1288.568, 1094.382, 3.763,false,true,false,standard/country_large_new.lua,
155426, 50565, -1288.754, 1163.749, 3.883, 56856, -1347.293, 1157.895, 3.100,false,false,false,standard/country_large_new.lua,
127743, 56856, -1347.293, 1157.895, 3.100, 48029, -1404.490, 1152.175, 3.080,false,false,false,standard/country_large_new.lua,
133118, 55380, -1176.608, 1196.192, 3.750, 34825, -1212.194, 1171.405, 4.000,false,false,false,standard/country_large_new.lua,
77539, 34825, -1212.194, 1171.405, 4.000, 50565, -1288.754, 1163.749, 3.883,false,false,false,standard/country_small_new.lua,
60183, 55987, -1166.638, 1196.976, 3.750, 55380, -1176.608, 1196.192, 3.750,false,false,false,street_station/entrance_old.lua,
148823, 56904, -1106.823, 1201.684, 3.750, 56865, -1060.977, 1186.526, 4.000,false,false,false,standard/country_large_new.lua,
118509, 58215, -1019.072, 1190.717, 3.217, 56865, -1060.977, 1186.526, 4.000,false,false,false,standard/country_large_new.lua,
29071, 56865, -1060.977, 1186.526, 4.000, 34825, -1212.194, 1171.405, 4.000,false,false,false,standard/country_small_new.lua,
59513, 60719, -1116.792, 1200.899, 3.750, 56904, -1106.823, 1201.684, 3.750,false,false,false,street_station/entrance_old.lua,
152635, 70637, -1321.660, 1404.591, 8.592, 66697, -1319.812, 1405.356, 8.592,false,false,true,,
152634, 70637, -1321.660, 1404.591, 8.592, 80347, -1323.508, 1403.825, 8.592,false,false,true,,
152633, 80347, -1323.508, 1403.825, 8.592, 61586, -1338.290, 1397.702, 8.592,false,false,true,,
152632, 61586, -1338.290, 1397.702, 8.592, 65174, -1340.138, 1396.937, 8.592,false,false,true,,
152596, 155459, -1325.421, 1408.445, 8.592, 145368, -1340.203, 1402.322, 8.592,false,false,true,,
152595, 145368, -1340.203, 1402.322, 8.592, 39284, -1342.051, 1401.556, 8.592,false,false,true,,
153193, 160220, -1347.857, 1420.799, 8.592, 160445, -1349.705, 1420.034, 8.592,false,false,true,,
153016, 139080, -1310.902, 1436.107, 8.592, 106439, -1312.749, 1435.341, 8.592,false,false,true,,
153012, 136893, -1292.424, 1443.760, 8.592, 35181, -1277.642, 1449.883, 8.592,false,false,true,,
153011, 68720, -1294.272, 1442.995, 8.592, 136893, -1292.424, 1443.760, 8.592,false,false,true,,
153010, 68720, -1294.272, 1442.995, 8.592, 158785, -1296.120, 1442.229, 8.592,false,false,true,,
152642, 158988, -1284.705, 1419.898, 8.592, 102020, -1282.857, 1420.663, 8.592,false,false,true,,
152640, 158988, -1284.705, 1419.898, 8.592, 156656, -1286.552, 1419.132, 8.592,false,false,true,,
152639, 156656, -1286.552, 1419.132, 8.592, 51460, -1301.335, 1413.010, 8.592,false,false,true,,
152638, 51460, -1301.335, 1413.010, 8.592, 157938, -1303.182, 1412.244, 8.592,false,false,true,,
152637, 77354, -1305.030, 1411.479, 8.592, 157938, -1303.182, 1412.244, 8.592,false,false,true,,
152636, 66697, -1319.812, 1405.356, 8.592, 77354, -1305.030, 1411.479, 8.592,false,false,true,,
152605, 158832, -1286.618, 1424.517, 8.592, 159844, -1284.770, 1425.283, 8.592,false,false,true,,
152604, 158832, -1286.618, 1424.517, 8.592, 157481, -1288.466, 1423.752, 8.592,false,false,true,,
152603, 157481, -1288.466, 1423.752, 8.592, 135937, -1303.248, 1417.629, 8.592,false,false,true,,
152602, 135937, -1303.248, 1417.629, 8.592, 156703, -1305.096, 1416.864, 8.592,false,false,true,,
152601, 153122, -1306.944, 1416.098, 8.592, 156703, -1305.096, 1416.864, 8.592,false,false,true,,
152600, 135475, -1321.726, 1409.975, 8.592, 153122, -1306.944, 1416.098, 8.592,false,false,true,,
152599, 158613, -1323.573, 1409.210, 8.592, 135475, -1321.726, 1409.975, 8.592,false,false,true,,
152597, 158613, -1323.573, 1409.210, 8.592, 155459, -1325.421, 1408.445, 8.592,false,false,true,,
152552, 147632, -1290.511, 1439.141, 8.592, 96259, -1275.729, 1445.264, 8.592,false,false,true,,
152551, 134323, -1292.358, 1438.375, 8.592, 147632, -1290.511, 1439.141, 8.592,false,false,true,,
152549, 134323, -1292.358, 1438.375, 8.592, 94675, -1294.206, 1437.610, 8.592,false,false,true,,
152548, 94675, -1294.206, 1437.610, 8.592, 81005, -1308.988, 1431.487, 8.592,false,false,true,,
152547, 81005, -1308.988, 1431.487, 8.592, 159842, -1310.836, 1430.722, 8.592,false,false,true,,
152543, 159840, -1312.684, 1429.956, 8.592, 159842, -1310.836, 1430.722, 8.592,false,false,true,,
152530, 159847, -1327.466, 1423.833, 8.592, 159840, -1312.684, 1429.956, 8.592,false,false,true,,
152522, 144162, -1329.314, 1423.068, 8.592, 159847, -1327.466, 1423.833, 8.592,false,false,true,,
152507, 144162, -1329.314, 1423.068, 8.592, 137616, -1331.161, 1422.303, 8.592,false,false,true,,
152500, 137616, -1331.161, 1422.303, 8.592, 148532, -1345.943, 1416.180, 8.592,false,false,true,,
152499, 148532, -1345.943, 1416.180, 8.592, 159843, -1347.791, 1415.415, 8.592,false,false,true,,
141492, 160453, -1333.075, 1426.922, 8.592, 160220, -1347.857, 1420.799, 8.592,false,false,true,,
138676, 160468, -1331.227, 1427.688, 8.592, 160453, -1333.075, 1426.922, 8.592,false,false,true,,
77520, 160652, -1314.597, 1434.576, 8.592, 106439, -1312.749, 1435.341, 8.592,false,false,true,,
71091, 160468, -1331.227, 1427.688, 8.592, 160511, -1329.379, 1428.453, 8.592,false,false,true,,
64349, 160511, -1329.379, 1428.453, 8.592, 160652, -1314.597, 1434.576, 8.592,false,false,true,,
16761, 158785, -1296.120, 1442.229, 8.592, 139080, -1310.902, 1436.107, 8.592,false,false,true,,
153083, 155603, -1376.859, 1531.094, 7.621, 153008, -1328.115, 1498.261, 8.592,false,false,false,standard/country_large_new.lua,
153018, 153007, -1276.593, 1520.029, 8.592, 153008, -1328.115, 1498.261, 8.592,false,false,false,standard/country_large_new.lua,
148431, 148490, -1322.723, 1549.274, 4.915, 153008, -1328.115, 1498.261, 8.592,false,false,false,standard/country_medium_new.lua,
153015, 160541, -1259.164, 1457.537, 8.592, 159884, -1273.946, 1451.414, 8.592,false,false,true,,
153014, 159884, -1273.946, 1451.414, 8.592, 153569, -1275.794, 1450.648, 8.592,false,false,true,,
153013, 35181, -1277.642, 1449.883, 8.592, 153569, -1275.794, 1450.648, 8.592,false,false,true,,
152921, 159102, -1153.514, 1474.239, 8.592, 155517, -1155.362, 1473.473, 8.592,false,false,true,,
152920, 138883, -1157.209, 1472.708, 8.592, 155517, -1155.362, 1473.473, 8.592,false,false,true,,
152919, 62712, -1171.991, 1466.585, 8.592, 138883, -1157.209, 1472.708, 8.592,false,false,true,,
152918, 122315, -1173.839, 1465.820, 8.592, 62712, -1171.991, 1466.585, 8.592,false,false,true,,
152917, 122315, -1173.839, 1465.820, 8.592, 79801, -1175.687, 1465.054, 8.592,false,false,true,,
152916, 79801, -1175.687, 1465.054, 8.592, 138656, -1190.469, 1458.931, 8.592,false,false,true,,
152915, 138656, -1190.469, 1458.931, 8.592, 57719, -1192.317, 1458.166, 8.592,false,false,true,,
152914, 158378, -1194.165, 1457.401, 8.592, 57719, -1192.317, 1458.166, 8.592,false,false,true,,
152913, 160734, -1208.947, 1451.278, 8.592, 158378, -1194.165, 1457.401, 8.592,false,false,true,,
152912, 51693, -1210.794, 1450.512, 8.592, 160734, -1208.947, 1451.278, 8.592,false,false,true,,
152910, 51693, -1210.794, 1450.512, 8.592, 148531, -1212.642, 1449.747, 8.592,false,false,true,,
152909, 148531, -1212.642, 1449.747, 8.592, 58312, -1227.424, 1443.624, 8.592,false,false,true,,
152908, 58312, -1227.424, 1443.624, 8.592, 58146, -1229.272, 1442.859, 8.592,false,false,true,,
152907, 138842, -1231.120, 1442.093, 8.592, 58146, -1229.272, 1442.859, 8.592,false,false,true,,
152868, 150162, -1245.902, 1435.970, 8.592, 138842, -1231.120, 1442.093, 8.592,false,false,true,,
152866, 158807, -1247.750, 1435.205, 8.592, 150162, -1245.902, 1435.970, 8.592,false,false,true,,
152865, 158807, -1247.750, 1435.205, 8.592, 147657, -1249.597, 1434.440, 8.592,false,false,true,,
152647, 147657, -1249.597, 1434.440, 8.592, 158032, -1264.379, 1428.317, 8.592,false,false,true,,
152646, 158032, -1264.379, 1428.317, 8.592, 102485, -1266.227, 1427.552, 8.592,false,false,true,,
152645, 157754, -1268.075, 1426.786, 8.592, 102485, -1266.227, 1427.552, 8.592,false,false,true,,
152644, 102020, -1282.857, 1420.663, 8.592, 157754, -1268.075, 1426.786, 8.592,false,false,true,,
152626, 160142, -1155.427, 1478.858, 8.592, 136727, -1157.275, 1478.093, 8.592,false,false,true,,
152625, 115784, -1159.123, 1477.327, 8.592, 136727, -1157.275, 1478.093, 8.592,false,false,true,,
152624, 64493, -1173.905, 1471.204, 8.592, 115784, -1159.123, 1477.327, 8.592,false,false,true,,
152623, 156975, -1175.753, 1470.439, 8.592, 64493, -1173.905, 1471.204, 8.592,false,false,true,,
152622, 156975, -1175.753, 1470.439, 8.592, 124639, -1177.600, 1469.674, 8.592,false,false,true,,
152621, 124639, -1177.600, 1469.674, 8.592, 94139, -1192.382, 1463.551, 8.592,false,false,true,,
152620, 94139, -1192.382, 1463.551, 8.592, 150454, -1194.230, 1462.785, 8.592,false,false,true,,
152619, 145808, -1196.078, 1462.020, 8.592, 150454, -1194.230, 1462.785, 8.592,false,false,true,,
152618, 69480, -1210.860, 1455.897, 8.592, 145808, -1196.078, 1462.020, 8.592,false,false,true,,
152617, 160045, -1212.708, 1455.132, 8.592, 69480, -1210.860, 1455.897, 8.592,false,false,true,,
152616, 160045, -1212.708, 1455.132, 8.592, 156312, -1214.556, 1454.366, 8.592,false,false,true,,
152615, 156312, -1214.556, 1454.366, 8.592, 121616, -1229.338, 1448.244, 8.592,false,false,true,,
152614, 121616, -1229.338, 1448.244, 8.592, 138572, -1231.185, 1447.478, 8.592,false,false,true,,
152613, 158285, -1233.033, 1446.713, 8.592, 138572, -1231.185, 1447.478, 8.592,false,false,true,,
152612, 159846, -1247.815, 1440.590, 8.592, 158285, -1233.033, 1446.713, 8.592,false,false,true,,
152611, 159845, -1249.663, 1439.824, 8.592, 159846, -1247.815, 1440.590, 8.592,false,false,true,,
152610, 159845, -1249.663, 1439.824, 8.592, 123311, -1251.511, 1439.059, 8.592,false,false,true,,
152609, 123311, -1251.511, 1439.059, 8.592, 159849, -1266.293, 1432.936, 8.592,false,false,true,,
152608, 159849, -1266.293, 1432.936, 8.592, 99447, -1268.141, 1432.171, 8.592,false,false,true,,
152607, 98927, -1269.988, 1431.406, 8.592, 99447, -1268.141, 1432.171, 8.592,false,false,true,,
152606, 159844, -1284.770, 1425.283, 8.592, 98927, -1269.988, 1431.406, 8.592,false,false,true,,
152588, 71089, -1146.385, 1498.839, 8.592, 157845, -1161.167, 1492.716, 8.592,false,false,true,,
152587, 157845, -1161.167, 1492.716, 8.592, 123775, -1163.015, 1491.951, 8.592,false,false,true,,
152586, 56905, -1164.863, 1491.186, 8.592, 123775, -1163.015, 1491.951, 8.592,false,false,true,,
152585, 153175, -1179.645, 1485.063, 8.592, 56905, -1164.863, 1491.186, 8.592,false,false,true,,
152581, 143994, -1181.493, 1484.297, 8.592, 153175, -1179.645, 1485.063, 8.592,false,false,true,,
152578, 143994, -1181.493, 1484.297, 8.592, 76532, -1183.341, 1483.532, 8.592,false,false,true,,
152576, 76532, -1183.341, 1483.532, 8.592, 51512, -1198.123, 1477.409, 8.592,false,false,true,,
152574, 51512, -1198.123, 1477.409, 8.592, 150056, -1199.970, 1476.644, 8.592,false,false,true,,
152573, 67532, -1201.818, 1475.878, 8.592, 150056, -1199.970, 1476.644, 8.592,false,false,true,,
152572, 159165, -1216.600, 1469.755, 8.592, 67532, -1201.818, 1475.878, 8.592,false,false,true,,
152571, 136804, -1218.448, 1468.990, 8.592, 159165, -1216.600, 1469.755, 8.592,false,false,true,,
152570, 136804, -1218.448, 1468.990, 8.592, 141199, -1220.296, 1468.225, 8.592,false,false,true,,
152568, 141199, -1220.296, 1468.225, 8.592, 149151, -1235.078, 1462.102, 8.592,false,false,true,,
152566, 149151, -1235.078, 1462.102, 8.592, 148762, -1236.926, 1461.336, 8.592,false,false,true,,
152563, 151229, -1238.773, 1460.571, 8.592, 148762, -1236.926, 1461.336, 8.592,false,false,true,,
152560, 155687, -1253.555, 1454.448, 8.592, 151229, -1238.773, 1460.571, 8.592,false,false,true,,
152558, 70720, -1255.403, 1453.683, 8.592, 155687, -1253.555, 1454.448, 8.592,false,false,true,,
152556, 70720, -1255.403, 1453.683, 8.592, 63384, -1257.251, 1452.917, 8.592,false,false,true,,
152555, 63384, -1257.251, 1452.917, 8.592, 144242, -1272.033, 1446.794, 8.592,false,false,true,,
152554, 144242, -1272.033, 1446.794, 8.592, 77980, -1273.881, 1446.029, 8.592,false,false,true,,
152553, 96259, -1275.729, 1445.264, 8.592, 77980, -1273.881, 1446.029, 8.592,false,false,true,,
152475, 157310, -1148.299, 1503.458, 8.592, 142421, -1163.081, 1497.336, 8.592,false,false,true,,
151774, 142421, -1163.081, 1497.336, 8.592, 159841, -1164.929, 1496.570, 8.592,false,false,true,,
150699, 67775, -1166.776, 1495.805, 8.592, 159841, -1164.929, 1496.570, 8.592,false,false,true,,
