fileName,id,name,x,y,z,
building/era_a/ind_1_2x3_01.con, 76863, no name, 2890.510, -926.418, 2.816,
building/era_a/ind_1_1x2_02.con, 73718, no name, 2930.455, -930.580, 3.167,
building/era_a/ind_1_1x2_02.con, 73520, no name, 2879.644, -1012.622, 2.461,
building/era_a/ind_1_1x2_02.con, 71526, no name, 2918.455, -984.455, 3.059,
building/era_a/ind_1_1x1_02.con, 63655, no name, 2937.353, -953.567, 3.167,
building/era_a/ind_1_1x2_02.con, 60616, no name, 2899.294, -935.128, 3.106,
building/era_a/ind_1_2x3_01.con, 60033, no name, 2841.328, -961.317, 2.314,
building/era_a/ind_2_4x4_02.con, 39932, no name, 2957.564, -1014.778, 2.402,
building/era_a/ind_1_1x2_01.con, 13226, no name, 2882.396, -952.170, 2.991,
building/era_a/res_1_1x2_02.con, 99287, no name, 2826.865, -925.601, 2.392,
building/era_a/res_1_1x2_02.con, 98993, no name, 2847.436, -940.669, 2.376,
building/era_a/res_1_1x2_02.con, 88816, no name, 2844.993, -948.928, 2.352,
building/era_a/res_1_2x3_01.con, 85789, no name, 2884.710, -1001.243, 2.616,
building/era_a/res_1_1x2_02.con, 77096, no name, 2824.402, -1013.797, 2.161,
building/era_a/res_1_3x4_02.con, 71991, no name, 2821.592, -998.149, 2.222,
building/era_a/res_1_1x1_02.con, 50530, no name, 2908.324, -1007.211, 2.667,
building/era_a/res_1_1x1_01.con, 44796, no name, 2904.947, -1014.797, 2.569,
building/era_a/res_1_1x1_02.con, 34148, no name, 2849.880, -932.409, 2.392,
building/era_a/ind_1_1x1_01.con, 119646, no name, 3054.611, -990.405, 2.763,
building/era_a/ind_1_1x2_02.con, 108926, no name, 3063.620, -1008.261, 2.695,
building/era_a/ind_1_2x3_02.con, 108556, no name, 3062.325, -947.086, 2.972,
building/era_a/ind_1_2x2_01.con, 100012, no name, 2980.955, -906.202, 2.635,
building/era_a/ind_1_1x1_01.con, 99569, no name, 3004.283, -914.333, 2.467,
building/era_a/ind_1_4x4_01.con, 96833, no name, 3058.117, -970.715, 2.861,
building/era_a/ind_1_1x2_02.con, 96630, no name, 3067.104, -1029.079, 2.991,
building/era_a/ind_1_1x1_01.con, 82491, no name, 2952.586, -948.996, 2.848,
building/era_a/ind_1_4x4_02.con, 82296, no name, 2994.984, -950.273, 2.302,
building/era_a/ind_2_1x2_01.con, 82045, no name, 2980.271, -1001.575, 2.400,
building/era_a/ind_1_2x2_01.con, 80487, no name, 2976.949, -957.817, 2.319,
building/era_a/ind_1_1x2_02.con, 78571, no name, 2953.305, -923.723, 2.633,
building/era_a/ind_1_1x2_01.con, 62422, no name, 3003.408, -922.401, 2.299,
building/era_a/ind_1_4x4_02.con, 55747, no name, 3028.841, -1021.516, 2.576,
building/era_a/ind_2_1x2_02.con, 40371, no name, 2983.061, -993.846, 2.392,
building/era_a/ind_1_1x2_02.con, 40150, no name, 3008.024, -1015.743, 2.441,
building/era_a/ind_2_1x2_02.con, 40090, no name, 2999.790, -1013.125, 2.426,
building/era_a/ind_1_4x4_02.con, 39934, no name, 2969.964, -982.675, 2.381,
building/era_a/ind_1_3x4_02.con, 21622, no name, 2988.067, -978.192, 2.358,
station/street/modular_terminal.con, 71984, Jakarta Central, 2254.178, -499.019, 1.999,
industry/farm.con, 14706, Jakarta Farm, 2284.000, -244.000, 1.350,
building/era_a/ind_1_3x4_01.con, 99779, no name, 3069.230, -976.756, 2.838,
building/era_a/ind_1_2x2_01.con, 96841, no name, 3080.031, -1031.078, 3.383,
building/era_a/ind_1_2x2_01.con, 71287, no name, 3065.724, -996.447, 2.743,
station/water/harbor_modular.con, 55448, Jakarta Annex, 3187.471, -66.184, 2.000,
station/street/modular_terminal.con, 80900, Jakarta Exchange, 3143.008, -50.070, 2.000,
station/street/modular_terminal.con, 73360, Yekaterinburg West, 4221.486, -4018.420, 4.050,
building/era_a/res_1_2x2_02.con, 107518, no name, 5624.145, -4088.412, 8.495,
building/era_a/res_1_1x2_02.con, 118213, no name, 5709.283, -4079.517, 13.573,
building/era_a/res_1_2x3_02.con, 109406, no name, 5661.224, -4073.537, 11.930,
building/era_a/res_1_1x2_02.con, 108962, no name, 5672.344, -4069.060, 12.871,
building/era_a/res_1_3x4_01.con, 105176, no name, 5712.496, -4057.154, 13.925,
building/era_a/res_1_2x2_02.con, 104584, no name, 5687.773, -4050.626, 16.203,
building/era_a/res_1_3x4_04.con, 100502, no name, 5642.693, -4080.981, 10.106,
building/era_a/res_1_2x2_01.con, 91935, no name, 5724.440, -4073.031, 13.274,
building/era_a/res_1_1x1_02.con, 91302, no name, 5745.097, -4067.072, 14.379,
building/era_a/res_1_1x1_01.con, 75146, no name, 5751.436, -4062.189, 15.470,
building/era_a/res_1_1x2_01.con, 45478, no name, 5742.153, -4095.951, 12.674,
building/era_a/res_1_2x2_02.con, 111425, no name, 5764.368, -4072.423, 16.008,
industry/tools_factory.con, 17839, Yekaterinburg Tools factory, 4520.000, -2548.000, 7.200,
station/street/modular_terminal.con, 79908, Jakarta Bus/Tram station #2, 4561.371, -2457.530, 6.520,
station/water/harbor_modular.con, 84644, Yekaterinburg Port, 4744.852, -2481.695, 2.000,
industry/fishery.con, 17602, Yekaterinburg Fishery, 5524.000, -2484.000, 3.800,
industry/food_processing_plant.con, 23790, Yekaterinburg Food processing plant, 6584.000, -3848.000, 7.150,
station/street/modular_terminal.con, 57058, Yekaterinburg North, 5993.949, -1854.135, 10.475,
station/water/harbor_modular.con, 80584, Jakarta Port, 5394.158, -1082.062, 2.000,
industry/saw_mill.con, 17008, Jakarta Saw mill, 5576.000, -1048.000, 5.350,
station/street/modular_terminal.con, 51892, Jakarta East, 5726.304, -1254.807, 2.629,
industry/steel_mill.con, 6578, Yekaterinburg Steel mill, 6248.000, -1832.000, 5.350,
building/era_a/ind_1_4x4_03.con, 117902, no name, -6256.371, 3675.808, 4.257,
building/era_a/ind_1_3x4_03.con, 75501, no name, -6168.902, 3709.160, 7.709,
building/era_a/res_1_3x4_03.con, 103026, no name, -6191.743, 3696.635, 7.570,
building/era_a/ind_1_4x4_02.con, 93416, no name, -6181.669, 3811.864, 6.113,
building/era_a/ind_1_3x4_04.con, 86362, no name, -6222.464, 3847.384, 5.895,
building/era_a/ind_1_3x4_02.con, 86231, no name, -6204.656, 3829.555, 5.971,
building/era_a/ind_1_3x4_04.con, 82615, no name, -6183.646, 3719.329, 7.810,
building/era_a/ind_1_4x4_03.con, 72054, no name, -6155.345, 3793.521, 6.143,
building/era_a/ind_1_3x4_01.con, 66337, no name, -6161.990, 3732.368, 7.328,
building/era_a/ind_1_2x2_02.con, 49364, no name, -6145.365, 3745.562, 6.815,
depot/road_depot_era_a.con, 55485, Istanbul Road depot, -6146.752, 3837.455, 5.827,
industry/food_processing_plant.con, 32702, Istanbul Food processing plant, -6544.000, 3996.000, 2.200,
station/street/modular_terminal.con, 62036, Istanbul Sidings, -6426.913, 4045.959, 2.200,
depot/tram_depot_era_a.con, 58784, Istanbul Tram depot, -6177.232, 3860.105, 5.671,
building/era_a/res_1_3x4_03.con, 117471, no name, -6063.311, 3345.112, 2.573,
building/era_a/res_1_3x4_03.con, 110111, no name, -6063.117, 3369.649, 3.086,
building/era_a/res_1_1x2_01.con, 99929, no name, -6114.578, 3413.354, 3.670,
building/era_a/res_1_1x2_01.con, 91257, no name, -6122.945, 3411.756, 3.630,
building/era_a/res_1_4x4_03.con, 85345, no name, -6045.361, 3394.093, 3.992,
building/era_a/res_1_1x2_02.con, 83616, no name, -6080.670, 3415.940, 4.021,
building/era_a/res_1_1x2_02.con, 83612, no name, -6085.896, 3431.947, 3.965,
building/era_a/res_1_2x2_01.con, 79476, no name, -6093.433, 3415.735, 3.888,
building/era_a/res_1_3x4_04.con, 78923, no name, -6127.528, 3427.138, 3.627,
building/era_a/res_1_1x2_01.con, 78854, no name, -6077.508, 3431.881, 4.047,
building/era_a/res_1_3x4_04.con, 70795, no name, -6102.651, 3431.049, 3.795,
building/era_a/res_1_4x4_02.con, 70761, no name, -6040.441, 3427.635, 4.140,
building/era_a/res_1_2x2_01.con, 63784, no name, -6054.847, 3438.238, 4.168,
building/era_a/res_1_1x2_01.con, 56989, no name, -6106.149, 3414.573, 3.738,
building/era_a/res_1_4x4_04.con, 55163, no name, -6035.012, 3459.172, 4.547,
building/era_a/res_1_1x2_01.con, 102000, no name, -5899.767, 3419.803, 14.017,
building/era_a/res_1_3x4_02.con, 87093, no name, -5930.412, 3445.014, 11.183,
building/era_a/res_1_2x3_02.con, 84944, no name, -5904.813, 3444.900, 12.965,
building/era_a/res_1_2x3_02.con, 77058, no name, -5914.978, 3432.544, 12.965,
building/era_a/res_1_1x2_01.con, 65986, no name, -5942.907, 3454.802, 10.046,
building/era_a/res_1_1x2_02.con, 64813, no name, -5905.827, 3424.929, 13.776,
building/era_a/res_1_4x4_03.con, 48545, no name, -5958.708, 3466.802, 9.617,
building/era_a/res_1_1x1_02.con, 62769, no name, -6031.640, 3478.887, 4.928,
building/era_a/res_1_4x4_02.con, 57428, no name, -6050.781, 3461.875, 4.547,
building/era_a/res_1_2x3_01.con, 55898, no name, -6046.740, 3485.517, 4.996,
building/era_a/res_1_1x1_01.con, 53220, no name, -6030.296, 3486.773, 5.034,
building/era_a/res_2_3x4_03.con, 44208, no name, -6030.757, 3560.791, 6.557,
building/era_a/res_2_4x4_04.con, 44200, no name, -6037.975, 3533.170, 5.338,
building/era_a/res_2_3x4_04.con, 44183, no name, -6043.391, 3505.219, 5.099,
building/era_a/res_2_1x2_01.con, 43912, no name, -6025.850, 3576.354, 7.201,
building/era_a/res_1_1x2_01.con, 90049, no name, -5933.126, 3467.465, 10.046,
building/era_a/res_1_1x2_01.con, 85478, no name, -5939.511, 3472.361, 9.712,
building/era_a/res_1_1x1_01.con, 75479, no name, -5936.330, 3506.750, 9.824,
building/era_a/res_1_1x1_01.con, 74354, no name, -5911.368, 3539.973, 10.353,
building/era_a/res_1_1x1_02.con, 72137, no name, -5941.316, 3500.100, 9.735,
building/era_a/res_1_1x1_02.con, 72075, no name, -5916.739, 3512.854, 10.052,
building/era_a/res_1_1x2_02.con, 71250, no name, -5921.729, 3506.211, 9.929,
building/era_a/res_1_1x2_01.con, 71023, no name, -5959.545, 3486.818, 9.521,
building/era_a/res_1_3x4_02.con, 70559, no name, -5920.459, 3457.541, 11.183,
building/era_a/res_1_2x2_01.con, 69214, no name, -5929.210, 3496.243, 9.780,
building/era_a/res_1_1x1_01.con, 69041, no name, -5886.000, 3538.643, 11.358,
building/era_a/res_1_4x4_04.con, 59548, no name, -5923.853, 3523.365, 10.115,
building/era_a/res_1_1x2_01.con, 55791, no name, -5999.426, 3489.555, 6.885,
building/era_a/res_2_1x2_01.con, 55726, no name, -6007.389, 3492.523, 6.130,
building/era_a/res_1_1x2_02.con, 55430, no name, -5991.612, 3486.213, 7.698,
building/era_a/res_1_4x4_03.con, 54857, no name, -5875.399, 3521.488, 12.616,
building/era_a/res_2_4x4_01.con, 44349, no name, -5977.754, 3497.355, 8.363,
building/era_a/res_2_4x4_02.con, 44108, no name, -6021.841, 3531.936, 5.444,
building/era_a/res_2_3x4_03.con, 44023, no name, -6013.931, 3561.156, 6.807,
building/era_a/res_2_3x4_02.con, 43841, no name, -6005.538, 3585.717, 7.440,
building/era_a/res_1_3x4_02.con, 42394, no name, -5906.099, 3573.603, 8.977,
building/era_a/res_1_2x3_02.con, 42134, no name, -5980.185, 3480.561, 8.832,
building/era_a/res_1_2x2_01.con, 87666, no name, -5892.455, 3434.592, 13.952,
building/era_a/res_1_1x2_02.con, 70539, no name, -5868.957, 3442.602, 12.783,
building/era_a/res_1_1x2_02.con, 118050, no name, -5798.863, 3551.791, 8.602,
building/era_a/res_1_1x2_02.con, 117975, no name, -5803.413, 3567.181, 8.573,
building/era_a/res_1_3x4_04.con, 114881, no name, -5782.823, 3557.586, 8.484,
building/era_a/res_1_2x2_02.con, 110820, no name, -5842.763, 3467.042, 10.294,
building/era_a/res_1_1x2_01.con, 107224, no name, -5851.272, 3512.998, 12.415,
building/era_a/res_1_1x2_02.con, 106176, no name, -5847.096, 3506.126, 12.098,
building/era_a/res_1_3x4_03.con, 103208, no name, -5838.874, 3492.313, 11.227,
building/era_a/res_1_4x4_01.con, 100089, no name, -5824.905, 3467.931, 10.095,
building/era_a/res_1_1x2_02.con, 96423, no name, -5811.042, 3564.208, 8.882,
building/era_a/res_1_1x2_02.con, 95341, no name, -5840.860, 3550.706, 11.286,
building/era_a/res_1_1x2_02.con, 90770, no name, -5830.486, 3538.000, 10.983,
building/era_a/res_1_1x2_02.con, 90238, no name, -5848.129, 3546.933, 11.876,
building/era_a/res_1_1x1_02.con, 88979, no name, -5855.490, 3519.843, 12.579,
building/era_a/res_1_3x4_01.con, 88770, no name, -5814.838, 3545.268, 9.535,
building/era_a/res_1_1x2_02.con, 85001, no name, -5838.179, 3534.089, 11.674,
building/era_a/res_1_1x2_01.con, 75173, no name, -5848.678, 3477.361, 10.784,
building/era_a/res_1_3x4_02.con, 63670, no name, -5826.095, 3557.778, 9.997,
building/era_a/res_1_1x2_01.con, 54865, no name, -5873.323, 3548.610, 11.110,
building/era_a/res_1_4x4_04.con, 54864, no name, -5858.741, 3494.458, 11.908,
building/era_a/res_1_3x4_04.con, 49354, no name, -5882.164, 3563.641, 10.438,
building/era_a/res_1_1x2_01.con, 46911, no name, -5868.797, 3541.158, 12.154,
building/era_a/ind_2_3x4_02.con, 43716, no name, -6053.592, 3723.108, 5.940,
building/era_a/ind_2_2x3_02.con, 18348, no name, -6037.604, 3711.189, 5.931,
building/era_a/res_2_3x4_03.con, 43996, no name, -6021.601, 3699.194, 5.975,
building/era_a/res_2_3x4_04.con, 31252, no name, -6010.890, 3614.472, 7.053,
building/era_a/res_2_3x4_02.con, 31227, no name, -6020.374, 3591.729, 7.440,
building/era_a/com_1_3x4_01.con, 44049, no name, -6002.396, 3684.801, 6.072,
building/era_a/com_2_1x2_01.con, 43875, no name, -5951.279, 3702.677, 5.665,
building/era_a/com_2_2x2_01.con, 43873, no name, -5940.237, 3691.106, 5.684,
building/era_a/com_2_4x4_01.con, 43865, no name, -5921.735, 3709.080, 4.883,
building/era_a/com_1_1x2_02.con, 43828, no name, -5956.871, 3696.636, 5.877,
building/era_a/res_2_2x2_02.con, 44318, no name, -5976.797, 3685.609, 6.133,
building/era_a/res_2_2x3_01.con, 44307, no name, -5989.600, 3695.205, 6.087,
building/era_a/res_2_1x2_02.con, 44299, no name, -5957.377, 3649.484, 6.200,
building/era_a/res_2_1x2_01.con, 44292, no name, -5951.333, 3643.502, 6.283,
building/era_a/res_2_4x4_04.con, 44276, no name, -5919.302, 3598.621, 6.769,
building/era_a/res_2_3x4_01.con, 44229, no name, -5920.279, 3631.032, 6.650,
building/era_a/res_2_3x4_01.con, 44221, no name, -5936.083, 3650.642, 6.342,
building/era_a/res_2_1x2_01.con, 44064, no name, -5983.191, 3670.407, 6.137,
building/era_a/res_2_1x2_01.con, 44060, no name, -5989.593, 3675.205, 6.125,
building/era_a/res_2_1x2_02.con, 44046, no name, -5991.407, 3650.648, 6.275,
building/era_a/res_2_1x2_01.con, 44042, no name, -5995.660, 3643.612, 6.395,
building/era_a/res_2_1x1_02.con, 44034, no name, -5979.250, 3639.869, 6.319,
building/era_a/res_2_2x3_01.con, 44004, no name, -6001.732, 3632.876, 6.622,
building/era_a/res_2_3x4_03.con, 43834, no name, -5995.529, 3609.550, 7.019,
building/era_a/res_2_2x2_01.con, 43778, no name, -5985.768, 3628.726, 6.556,
building/era_a/res_2_2x2_01.con, 18307, no name, -5950.994, 3665.400, 6.158,
building/era_a/res_2_4x4_01.con, 18266, no name, -5937.430, 3627.417, 6.558,
building/era_a/ind_2_1x2_02.con, 87420, no name, -6079.350, 3805.525, 6.355,
building/era_a/ind_1_1x1_01.con, 81383, no name, -6098.740, 3799.652, 6.354,
building/era_a/ind_1_3x4_01.con, 75611, no name, -6012.448, 3844.797, 6.237,
building/era_a/ind_1_3x4_01.con, 75277, no name, -6084.061, 3819.254, 6.356,
building/era_a/ind_1_1x2_02.con, 74023, no name, -6049.987, 3844.727, 6.359,
building/era_a/ind_1_4x4_03.con, 72520, no name, -6067.117, 3821.859, 6.357,
building/era_a/ind_2_1x2_02.con, 72489, no name, -6116.578, 3786.501, 6.347,
building/era_a/com_1_1x1_02.con, 70119, no name, -6027.217, 3748.392, 5.942,
building/era_a/ind_2_1x2_01.con, 66140, no name, -6024.808, 3721.593, 5.935,
building/era_a/ind_2_1x2_02.con, 65476, no name, -6044.093, 3735.983, 5.940,
building/era_a/ind_1_2x3_01.con, 62045, no name, -6126.502, 3793.193, 6.297,
building/era_a/ind_1_2x2_02.con, 58798, no name, -6135.476, 3779.946, 6.297,
building/era_a/ind_1_3x4_04.con, 55725, no name, -6142.979, 3804.437, 6.166,
building/era_a/ind_1_1x1_01.con, 49379, no name, -6136.283, 3754.486, 6.552,
building/era_a/ind_2_1x2_02.con, 44093, no name, -6128.529, 3739.537, 6.636,
building/era_a/ind_1_4x4_04.con, 44089, no name, -6144.297, 3725.530, 7.077,
building/era_a/ind_2_1x2_02.con, 44015, no name, -6093.847, 3806.186, 6.354,
building/era_a/ind_2_1x2_01.con, 44009, no name, -6105.590, 3759.867, 6.347,
building/era_a/ind_2_4x4_01.con, 43849, no name, -6086.655, 3766.320, 6.308,
building/era_a/ind_2_1x2_01.con, 43750, no name, -6122.671, 3745.605, 6.503,
building/era_a/ind_2_2x2_01.con, 43748, no name, -6095.725, 3753.140, 6.308,
building/era_a/ind_2_4x4_01.con, 43720, no name, -6076.155, 3739.453, 6.110,
building/era_a/ind_1_1x2_02.con, 41623, no name, -6054.882, 3838.193, 6.358,
building/era_a/ind_1_3x4_01.con, 33662, no name, -6012.823, 3767.597, 5.974,
building/era_a/ind_2_4x4_01.con, 31319, no name, -6060.343, 3747.819, 6.048,
building/era_a/res_1_1x1_02.con, 69271, no name, -6022.419, 3754.794, 5.952,
building/era_a/com_1_3x3_01.con, 102281, no name, -5931.249, 3846.424, 5.958,
building/era_a/ind_1_1x2_02.con, 92945, no name, -5999.646, 3835.201, 6.132,
building/era_a/com_1_1x2_01.con, 89617, no name, -5993.244, 3830.403, 6.092,
building/era_a/com_1_1x2_02.con, 80565, no name, -5984.036, 3806.006, 6.045,
building/era_a/com_1_1x2_02.con, 78147, no name, -5979.238, 3812.408, 6.049,
building/era_a/com_1_1x2_01.con, 76495, no name, -5969.636, 3805.211, 6.049,
building/era_a/com_1_1x2_01.con, 75854, no name, -5974.433, 3798.810, 6.045,
building/era_a/com_1_3x4_01.con, 74279, no name, -5984.029, 3786.006, 6.026,
building/era_a/com_1_1x2_02.con, 73681, no name, -5942.340, 3792.198, 5.669,
building/era_a/com_1_1x1_02.con, 70848, no name, -5923.363, 3777.900, 4.837,
building/era_a/ind_1_1x2_02.con, 66758, no name, -6008.019, 3753.999, 5.962,
building/era_a/com_2_1x2_01.con, 65161, no name, -5908.093, 3740.630, 4.031,
building/era_a/com_1_4x4_03.con, 64014, no name, -5919.317, 3789.879, 5.001,
building/era_a/com_1_1x1_02.con, 63013, no name, -5910.717, 3768.365, 4.296,
building/era_a/com_1_2x3_01.con, 62792, no name, -5932.850, 3785.051, 5.263,
building/era_a/com_1_1x2_02.con, 62348, no name, -5988.834, 3799.605, 6.037,
building/era_a/com_1_1x2_01.con, 61469, no name, -5948.669, 3796.961, 5.866,
building/era_a/ind_1_3x4_02.con, 60433, no name, -5998.430, 3786.802, 6.015,
building/era_a/com_1_1x2_02.con, 56625, no name, -5935.136, 3801.796, 5.669,
building/era_a/com_2_1x2_02.con, 56050, no name, -5901.565, 3745.406, 3.931,
building/era_a/com_2_3x4_02.con, 43853, no name, -5898.255, 3728.003, 4.025,
building/era_a/com_2_3x4_01.con, 43830, no name, -5921.072, 3730.607, 4.434,
building/era_a/com_2_3x4_01.con, 43824, no name, -5939.634, 3714.315, 5.151,
building/era_a/com_2_1x2_01.con, 31505, no name, -5917.040, 3773.133, 4.550,
building/era_a/res_1_1x1_01.con, 72347, no name, -6017.614, 3741.195, 5.942,
building/era_a/res_1_1x1_01.con, 72343, no name, -6012.816, 3747.597, 5.952,
building/era_a/res_1_3x4_04.con, 67467, no name, -5998.423, 3766.802, 5.988,
building/era_a/res_2_4x4_01.con, 43981, no name, -6008.804, 3709.598, 5.989,
building/era_a/com_2_1x2_01.con, 36783, no name, -5903.505, 3777.957, 4.296,
building/era_a/com_2_1x2_01.con, 67575, no name, -5897.181, 3773.188, 4.085,
station/rail/modular_station/modular_station.con, 91837, Istanbul Transfer, -5685.704, 3589.753, 10.057,
building/era_a/com_1_4x4_03.con, 103444, no name, -5779.004, 3689.073, 3.681,
building/era_a/com_1_1x2_02.con, 80063, no name, -5805.557, 3630.094, 5.572,
building/era_a/com_1_1x2_01.con, 79306, no name, -5835.228, 3678.518, 3.900,
building/era_a/com_1_4x4_02.con, 64440, no name, -5867.765, 3648.072, 5.029,
building/era_a/com_1_1x2_01.con, 59234, no name, -5852.708, 3661.488, 4.218,
building/era_a/com_1_1x1_02.con, 56782, no name, -5829.185, 3684.614, 3.895,
building/era_a/com_1_3x4_03.con, 47543, no name, -5809.855, 3718.281, 3.713,
building/era_a/res_1_1x1_01.con, 118063, no name, -5827.241, 3656.493, 4.019,
building/era_a/res_1_2x2_01.con, 114966, no name, -5799.101, 3611.170, 6.952,
building/era_a/res_1_1x2_01.con, 112249, no name, -5816.914, 3626.220, 5.572,
building/era_a/res_1_1x2_02.con, 111099, no name, -5802.975, 3622.525, 6.123,
building/era_a/res_1_1x2_02.con, 109706, no name, -5810.720, 3645.231, 4.602,
building/era_a/res_1_1x2_02.con, 107252, no name, -5808.139, 3637.663, 5.055,
building/era_a/res_1_2x2_01.con, 103737, no name, -5805.292, 3592.150, 7.896,
building/era_a/res_1_1x2_01.con, 103644, no name, -5824.659, 3648.925, 4.242,
building/era_a/res_1_2x2_02.con, 100743, no name, -5793.935, 3596.025, 7.896,
building/era_a/res_1_3x4_01.con, 100103, no name, -5811.750, 3611.081, 6.677,
building/era_a/res_1_1x2_02.con, 94074, no name, -5822.078, 3641.356, 4.602,
building/era_a/res_1_1x2_02.con, 88564, no name, -5819.496, 3633.788, 5.055,
building/era_a/res_1_1x1_02.con, 79325, no name, -5818.466, 3667.938, 3.925,
building/era_a/res_1_1x1_02.con, 72396, no name, -5886.679, 3616.318, 6.474,
building/era_a/res_1_1x1_01.con, 67054, no name, -5849.801, 3647.914, 4.443,
building/era_a/res_1_2x3_01.con, 55823, no name, -5871.208, 3629.353, 5.725,
building/era_a/res_1_1x1_02.con, 49849, no name, -5880.491, 3621.532, 6.194,
building/era_a/res_1_3x4_04.con, 44273, no name, -5894.900, 3586.515, 8.181,
building/era_a/res_1_2x2_01.con, 44262, no name, -5858.902, 3639.873, 4.944,
building/era_a/com_1_1x1_02.con, 114015, no name, -5815.884, 3660.368, 4.019,
building/era_a/com_1_3x4_04.con, 119975, no name, -5776.924, 3802.569, 4.952,
building/era_a/com_1_3x4_03.con, 91153, no name, -5812.670, 3801.047, 4.384,
building/era_a/com_1_3x4_03.con, 77082, no name, -5791.137, 3715.876, 3.662,
building/era_a/com_1_1x2_02.con, 70989, no name, -5812.481, 3759.441, 4.102,
building/era_a/com_1_1x2_01.con, 70321, no name, -5808.737, 3752.273, 4.023,
building/era_a/com_1_1x2_01.con, 58425, no name, -5817.419, 3733.981, 3.884,
building/era_a/com_1_1x2_01.con, 53098, no name, -5825.335, 3749.506, 4.075,
building/era_a/com_1_3x4_04.con, 51926, no name, -5801.473, 3737.824, 3.851,
building/era_a/com_1_1x2_01.con, 49899, no name, -5821.333, 3741.766, 3.983,
building/era_a/com_1_1x2_02.con, 44024, no name, -5840.346, 3766.661, 4.183,
building/era_a/com_2_1x2_01.con, 43991, no name, -5884.131, 3738.185, 3.896,
building/era_a/com_1_1x2_01.con, 43989, no name, -5847.784, 3762.135, 4.121,
building/era_a/com_1_3x4_04.con, 43970, no name, -5833.601, 3789.156, 4.200,
building/era_a/com_1_4x4_01.con, 43863, no name, -5866.145, 3750.443, 3.899,
building/era_a/com_1_2x2_02.con, 41863, no name, -5871.564, 3766.020, 3.926,
building/era_a/com_1_3x4_04.con, 27337, no name, -5854.461, 3776.815, 4.141,
building/era_a/ind_1_2x2_02.con, 94468, no name, -6028.452, 3856.792, 6.347,
building/era_a/ind_1_3x4_04.con, 79024, no name, -6069.379, 3838.855, 6.358,
building/era_a/ind_1_4x4_01.con, 60309, no name, -6052.249, 3861.722, 6.359,
building/era_a/com_1_1x2_02.con, 105725, no name, -6011.652, 3859.198, 6.289,
building/era_a/ind_1_1x2_01.con, 102871, no name, -6005.251, 3854.400, 6.237,
building/era_a/ind_1_3x4_03.con, 100717, no name, -6024.456, 3868.793, 6.353,
building/era_a/ind_1_2x2_01.con, 95870, no name, -5995.649, 3847.203, 6.153,
building/era_a/com_1_4x4_01.con, 93056, no name, -5952.853, 3857.617, 5.978,
building/era_a/com_1_1x2_02.con, 66480, no name, -5969.646, 3835.211, 6.041,
building/era_a/res_1_1x2_01.con, 115801, no name, -5964.848, 3841.613, 6.016,
industry/meat_processing_plant.con, 12590, Ranchi Meat processing plant, -2464.000, 552.000, 3.200,
station/street/modular_terminal.con, 37381, Ranchi West, -2521.927, 689.278, 1.580,
building/era_a/res_1_1x2_01.con, 116452, no name, -2069.112, 860.818, 5.761,
building/era_a/res_1_3x4_04.con, 71038, no name, -2054.007, 855.556, 6.143,
building/era_a/res_1_3x4_01.con, 66189, no name, -2057.612, 869.519, 5.938,
depot/road_depot_era_a.con, 34755, Ranchi Road depot, -2139.987, 952.223, 6.458,
station/street/modular_terminal.con, 43036, Ranchi Annex, -2660.764, 1483.957, 4.550,
industry/farm.con, 7426, Ranchi Farm, -2712.000, 1576.000, 4.550,
depot/train_depot_era_a.con, 18152, Ranchi Train depot #2, -2096.407, 1788.253, 5.200,
building/era_a/res_1_2x2_01.con, 70159, no name, -1988.528, 739.557, 6.658,
building/era_a/res_1_1x2_01.con, 64134, no name, -1977.196, 735.609, 6.673,
building/era_a/res_1_4x4_02.con, 63106, no name, -1958.309, 729.030, 6.704,
building/era_a/res_1_1x2_01.con, 62538, no name, -1943.029, 736.414, 6.721,
building/era_a/res_1_1x1_01.con, 62466, no name, -1935.474, 733.782, 6.731,
building/era_a/res_1_2x2_01.con, 61140, no name, -2005.843, 768.886, 6.672,
building/era_a/res_1_4x4_02.con, 61114, no name, -1961.916, 742.994, 6.691,
building/era_a/res_1_1x2_02.con, 58020, no name, -1931.868, 719.818, 6.740,
building/era_a/res_1_1x2_01.con, 54951, no name, -1939.422, 722.450, 6.731,
building/era_a/res_1_1x1_01.con, 40186, no name, -1927.920, 731.150, 6.740,
building/era_a/res_1_2x2_01.con, 38640, no name, -1984.580, 750.889, 6.658,
building/era_a/res_1_1x2_01.con, 108043, no name, -1834.315, 683.715, 6.272,
building/era_a/res_1_1x2_02.con, 89952, no name, -1899.845, 702.310, 6.751,
building/era_a/res_1_3x4_02.con, 86310, no name, -1907.740, 679.649, 6.770,
building/era_a/res_1_1x2_01.con, 81762, no name, -1829.051, 698.824, 6.272,
building/era_a/res_1_1x2_01.con, 80459, no name, -1866.824, 711.984, 6.593,
building/era_a/res_1_1x2_02.con, 68347, no name, -1836.605, 701.456, 6.309,
building/era_a/res_1_1x2_01.con, 64992, no name, -1800.209, 726.899, 6.103,
building/era_a/res_1_1x2_01.con, 64907, no name, -1874.379, 714.615, 6.663,
building/era_a/res_1_1x2_02.con, 64112, no name, -1816.805, 715.738, 6.209,
building/era_a/res_1_3x4_01.con, 60138, no name, -1851.715, 706.720, 6.433,
