id,node0,x_0,y_0,z_0,node1,x_1,y_1,z_1,bus,tram,track,streetType
94922, 55778, -2678.886, 796.760, 4.581, 61040, -2720.301, 711.239, 4.650,false,false,true,,
103097, 103086, -2667.256, 832.248, 4.553, 103087, -2641.972, 884.461, 4.511,false,false,true,,
64841, 44218, -2637.472, 882.282, 4.511, 51310, -2662.756, 830.069, 4.553,false,false,true,,
99811, 103085, -2683.386, 798.940, 4.581, 103086, -2667.256, 832.248, 4.553,false,false,true,,
42729, 51310, -2662.756, 830.069, 4.553, 55778, -2678.886, 796.760, 4.581,false,false,true,,
103141, 88541, -2596.057, 967.804, 4.441, 100808, -2560.588, 1047.407, 4.642,false,false,true,,
103098, 103087, -2641.972, 884.461, 4.511, 103088, -2600.557, 969.983, 4.441,false,false,true,,
101638, 103088, -2600.557, 969.983, 4.441, 38547, -2565.218, 1049.295, 4.642,false,false,true,,
70504, 88541, -2596.057, 967.804, 4.441, 44218, -2637.472, 882.282, 4.511,false,false,true,,
47559, 55030, -2551.842, 606.721, 3.200, 49467, -2547.796, 525.796, 3.200,false,false,false,standard/country_small_old.lua,
66012, 33226, -2518.532, 740.515, 1.550, 65653, -2551.136, 722.088, 0.624,false,false,false,standard/country_large_old.lua,
65124, 65653, -2551.136, 722.088, 0.624, 49635, -2555.885, 687.581, 1.580,false,false,false,standard/country_large_old.lua,
58224, 50078, -2455.530, 740.515, 3.065, 33226, -2518.532, 740.515, 1.550,false,false,false,standard/country_large_old.lua,
47558, 49635, -2555.885, 687.581, 1.580, 55030, -2551.842, 606.721, 3.200,false,false,false,standard/country_small_old.lua,
36728, 45520, -2486.971, 691.026, 1.580, 50078, -2455.530, 740.515, 3.065,false,false,false,standard/country_large_old.lua,
45521, 54573, -2536.909, 688.529, 1.580, 49635, -2555.885, 687.581, 1.580,false,false,false,street_station/entrance_old.lua,
45232, 46988, -2506.946, 690.027, 1.580, 45520, -2486.971, 691.026, 1.580,false,false,false,street_station/entrance_old.lua,
62044, 49288, -2397.841, 736.354, 4.409, 50078, -2455.530, 740.515, 3.065,false,false,false,standard/country_large_old.lua,
50776, 49288, -2397.841, 736.354, 4.409, 49289, -2391.725, 784.619, 5.209,false,false,false,standard/country_large_old.lua,
65531, 60734, -2327.099, 714.437, 4.778, 33224, -2361.577, 725.207, 4.700,false,false,false,standard/country_large_old.lua,
65365, 33224, -2361.577, 725.207, 4.700, 49288, -2397.841, 736.354, 4.409,false,false,false,standard/country_large_old.lua,
50017, 60735, -2291.254, 710.009, 4.840, 60734, -2327.099, 714.437, 4.778,false,false,false,standard/country_large_old.lua,
66527, 65912, -2202.645, 703.865, 5.203, 63245, -2253.540, 708.877, 4.946,false,false,false,standard/country_large_old.lua,
66526, 60606, -2151.969, 696.930, 5.585, 65912, -2202.645, 703.865, 5.203,false,false,false,standard/country_large_old.lua,
60732, 59343, -2248.450, 788.417, 5.207, 63245, -2253.540, 708.877, 4.946,false,false,false,standard/country_large_old.lua,
47511, 63245, -2253.540, 708.877, 4.946, 60735, -2291.254, 710.009, 4.840,false,false,false,standard/country_large_old.lua,
54736, 59169, -2143.379, 746.653, 5.808, 60606, -2151.969, 696.930, 5.585,false,false,false,standard/town_large_old.lua,
60997, 61759, -2102.592, 688.579, 6.164, 60606, -2151.969, 696.930, 5.585,false,false,false,standard/town_large_old.lua,
56311, 38152, -2039.110, 670.356, 6.313, 61759, -2102.592, 688.579, 6.164,false,false,false,standard/town_large_old.lua,
66180, 49289, -2391.725, 784.619, 5.209, 38752, -2399.075, 877.278, 5.365,false,false,false,standard/country_large_old.lua,
66499, 38754, -2429.551, 965.089, 4.596, 49823, -2460.155, 1047.696, 4.648,false,false,false,standard/country_large_old.lua,
66033, 38752, -2399.075, 877.278, 5.365, 38754, -2429.551, 965.089, 4.596,false,false,false,standard/country_large_old.lua,
51318, 63203, -2238.927, 867.207, 5.783, 59343, -2248.450, 788.417, 5.207,false,false,false,standard/country_large_old.lua,
65652, 57287, -2101.127, 878.325, 5.216, 62189, -2130.093, 795.229, 5.850,false,false,false,standard/town_large_old.lua,
64483, 62189, -2130.093, 795.229, 5.850, 59169, -2143.379, 746.653, 5.808,false,false,false,standard/town_large_old.lua,
62187, 58251, -2016.773, 755.751, 6.341, 62189, -2130.093, 795.229, 5.850,false,false,false,standard/town_small_old.lua,
63853, 60613, -2218.748, 942.053, 6.359, 63203, -2238.927, 867.207, 5.783,false,false,false,standard/country_large_old.lua,
59497, 62251, -2181.686, 1009.760, 6.621, 60613, -2218.748, 942.053, 6.359,false,false,false,standard/country_large_old.lua,
65772, 65759, -2071.243, 961.102, 6.410, 34757, -2129.788, 981.498, 6.458,false,false,false,standard/town_medium_old.lua,
51311, 65759, -2071.243, 961.102, 6.410, 57287, -2101.127, 878.325, 5.216,false,false,false,standard/town_large_old.lua,
61921, 34757, -2129.788, 981.498, 6.458, 62251, -2181.686, 1009.760, 6.621,false,false,false,standard/town_small_old.lua,
34759, 34756, -2133.144, 971.865, 6.458, 34757, -2129.788, 981.498, 6.458,false,false,false,street_depot/entrance_old.lua,
50426, 8055, -2833.414, 1588.595, 4.550, 42880, -2683.032, 1458.264, 4.550,false,false,false,standard/country_small_new.lua,
65243, 44980, -2581.821, 1405.214, 9.041, 50447, -2652.049, 1431.412, 5.259,false,false,false,standard/country_large_old.lua,
51313, 42880, -2683.032, 1458.264, 4.550, 50447, -2652.049, 1431.412, 5.259,false,false,false,standard/country_large_old.lua,
50424, 43037, -2670.588, 1472.622, 4.550, 42880, -2683.032, 1458.264, 4.550,false,false,false,street_station/entrance_old.lua,
103142, 100808, -2560.588, 1047.407, 4.642, 96225, -2530.280, 1129.020, 5.276,false,false,true,,
52436, 38547, -2565.218, 1049.295, 4.642, 97210, -2535.021, 1130.611, 5.276,false,false,true,,
50028, 49823, -2460.155, 1047.696, 4.648, 53024, -2472.523, 1133.946, 5.201,false,false,false,standard/country_large_old.lua,
103143, 96225, -2530.280, 1129.020, 5.276, 100055, -2505.216, 1212.394, 6.200,false,false,true,,
88175, 51937, -2510.048, 1213.681, 6.200, 99778, -2490.385, 1298.254, 7.269,false,false,true,,
61745, 97210, -2535.021, 1130.611, 5.276, 51937, -2510.048, 1213.681, 6.200,false,false,true,,
57750, 42885, -2466.548, 1220.873, 5.962, 49468, -2442.118, 1305.511, 6.636,false,false,false,standard/country_large_old.lua,
56287, 53024, -2472.523, 1133.946, 5.201, 42885, -2466.548, 1220.873, 5.962,false,false,false,standard/country_large_old.lua,
90035, 100055, -2505.216, 1212.394, 6.200, 101613, -2485.481, 1297.278, 7.269,false,false,true,,
62012, 60622, -2304.078, 1150.668, 6.847, 50557, -2320.863, 1179.746, 6.305,false,false,false,standard/country_large_old.lua,
50074, 32718, -2400.399, 1263.793, 5.670, 49468, -2442.118, 1305.511, 6.636,false,false,false,standard/country_large_old.lua,
50069, 50557, -2320.863, 1179.746, 6.305, 32717, -2343.831, 1207.224, 6.007,false,false,false,standard/country_large_old.lua,
43558, 32717, -2343.831, 1207.224, 6.007, 32718, -2400.399, 1263.793, 5.670,false,false,false,standard/country_large_old.lua,
65338, 52472, -2288.852, 1119.797, 6.878, 60622, -2304.078, 1150.668, 6.847,false,false,false,standard/country_large_old.lua,
63711, 52472, -2288.852, 1119.797, 6.878, 43494, -2203.854, 1137.030, 6.743,false,false,false,standard/country_large_old.lua,
63605, 62251, -2181.686, 1009.760, 6.621, 24165, -2227.664, 1050.337, 6.600,false,false,false,standard/town_small_old.lua,
55518, 24165, -2227.664, 1050.337, 6.600, 52472, -2288.852, 1119.797, 6.878,false,false,false,standard/country_small_old.lua,
64023, 51607, -2096.117, 1062.954, 7.500, 64268, -2051.965, 1108.509, 6.845,false,false,false,standard/country_large_old.lua,
62674, 62251, -2181.686, 1009.760, 6.621, 66018, -2143.667, 1052.062, 7.108,false,false,false,standard/country_large_old.lua,
56517, 66018, -2143.667, 1052.062, 7.108, 51607, -2096.117, 1062.954, 7.500,false,false,false,standard/country_large_old.lua,
55958, 43494, -2203.854, 1137.030, 6.743, 37678, -2121.904, 1152.627, 6.557,false,false,false,standard/country_large_old.lua,
64880, 37678, -2121.904, 1152.627, 6.557, 65282, -2057.577, 1154.166, 6.365,false,false,false,standard/country_large_old.lua,
103161, 101806, -2475.746, 1339.134, 7.690, 47342, -2461.222, 1386.556, 7.891,false,false,true,,
103145, 101613, -2485.481, 1297.278, 7.269, 101806, -2475.746, 1339.134, 7.690,false,false,true,,
26416, 98699, -2479.826, 1343.219, 7.709, 97960, -2465.946, 1388.195, 7.891,false,false,true,,
8585, 99778, -2490.385, 1298.254, 7.269, 98699, -2479.826, 1343.219, 7.709,false,false,true,,
103155, 101806, -2475.746, 1339.134, 7.690, 98699, -2479.826, 1343.219, 7.709,false,false,false,standard/country_large_old.lua,
103154, 49468, -2442.118, 1305.511, 6.636, 101806, -2475.746, 1339.134, 7.690,false,false,false,standard/country_large_old.lua,
80519, 98699, -2479.826, 1343.219, 7.709, 32714, -2513.537, 1376.930, 7.802,false,false,false,standard/country_large_old.lua,
65242, 32714, -2513.537, 1376.930, 7.802, 44980, -2581.821, 1405.214, 9.041,false,false,false,standard/country_large_old.lua,
103146, 47342, -2461.222, 1386.556, 7.891, 47955, -2425.158, 1471.287, 7.601,false,false,true,,
95024, 97960, -2465.946, 1388.195, 7.891, 101688, -2429.615, 1473.555, 7.601,false,false,true,,
65163, 8228, -2493.547, 1436.254, 6.587, 33059, -2445.272, 1523.863, 4.450,false,false,false,standard/country_large_old.lua,
51480, 32714, -2513.537, 1376.930, 7.802, 8228, -2493.547, 1436.254, 6.587,false,false,false,standard/country_large_old.lua,
103147, 47955, -2425.158, 1471.287, 7.601, 97562, -2377.881, 1550.312, 6.704,false,false,true,,
102698, 101688, -2429.615, 1473.555, 7.601, 101775, -2381.987, 1553.166, 6.704,false,false,true,,
103148, 97562, -2377.881, 1550.312, 6.704, 98080, -2319.981, 1622.469, 5.500,false,false,true,,
94139, 101775, -2381.987, 1553.166, 6.704, 99085, -2323.657, 1625.858, 5.500,false,false,true,,
61821, 33060, -2388.704, 1580.431, 4.500, 33061, -2345.112, 1645.670, 5.334,false,false,false,standard/country_large_old.lua,
50698, 33059, -2445.272, 1523.863, 4.450, 33060, -2388.704, 1580.431, 4.500,false,false,false,standard/country_large_old.lua,
64509, 33061, -2345.112, 1645.670, 5.334, 33062, -2314.497, 1719.581, 6.100,false,false,false,standard/country_large_old.lua,
103149, 98080, -2319.981, 1622.469, 5.500, 80427, -2256.483, 1702.637, 4.362,false,false,true,,
102734, 74147, -2209.146, 1784.619, 3.669, 99410, -2226.829, 1761.117, 3.848,false,false,true,,
102601, 101989, -2260.625, 1705.438, 4.362, 99410, -2226.829, 1761.117, 3.848,false,false,true,,
93584, 99085, -2323.657, 1625.858, 5.500, 101989, -2260.625, 1705.438, 4.362,false,false,true,,
66380, 33062, -2314.497, 1719.581, 6.100, 33063, -2283.883, 1793.491, 5.950,false,false,false,standard/country_large_old.lua,
90311, 80427, -2256.483, 1702.637, 4.362, 74147, -2209.146, 1784.619, 3.669,false,false,true,,
102468, 99410, -2226.829, 1761.117, 3.848, 92798, -2197.973, 1821.648, 3.473,false,false,true,,
100238, 102585, -2167.873, 1806.957, 4.413, 103573, -2184.482, 1801.720, 4.186,false,false,true,,
97771, 74147, -2209.146, 1784.619, 3.669, 40416, -2187.931, 1833.248, 3.410,false,false,true,,
66927, 92798, -2197.973, 1821.648, 3.473, 95499, -2175.608, 1884.874, 3.231,false,false,true,,
46995, 40416, -2187.931, 1833.248, 3.410, 101830, -2172.246, 1878.664, 3.245,false,false,true,,
42311, 103573, -2184.482, 1801.720, 4.186, 74147, -2209.146, 1784.619, 3.669,false,false,true,,
65874, 33064, -2253.268, 1867.401, 8.100, 21548, -2209.676, 1932.641, 5.560,false,false,false,standard/country_large_old.lua,
64002, 33063, -2283.883, 1793.491, 5.950, 33064, -2253.268, 1867.401, 8.100,false,false,false,standard/country_large_old.lua,
101061, 103360, -2114.053, 1795.563, 4.670, 103201, -2132.531, 1803.216, 4.670,false,false,true,,
100683, 103201, -2132.531, 1803.216, 4.670, 101830, -2172.246, 1878.664, 3.245,false,false,true,,
100576, 103201, -2132.531, 1803.216, 4.670, 102585, -2167.873, 1806.957, 4.413,false,false,true,,
96513, 95499, -2175.608, 1884.874, 3.231, 98432, -2167.098, 1916.917, 3.153,false,false,true,,
96494, 101830, -2172.246, 1878.664, 3.245, 96192, -2157.142, 1939.323, 3.112,false,false,true,,
103163, 103137, -2192.156, 1952.647, 4.986, 103138, -2177.428, 1974.792, 4.521,false,false,false,standard/country_large_old.lua,
103162, 21548, -2209.676, 1932.641, 5.560, 103137, -2192.156, 1952.647, 4.986,false,false,false,standard/country_large_old.lua,
103168, 103140, -2157.420, 1967.223, 3.079, 101354, -2151.713, 2026.070, 3.048,false,false,true,,
100159, 98432, -2167.098, 1916.917, 3.153, 103140, -2157.420, 1967.223, 3.079,false,false,true,,
51351, 98791, -2149.844, 1986.585, 3.062, 103133, -2146.395, 2034.283, 3.047,false,false,true,,
27143, 96192, -2157.142, 1939.323, 3.112, 98791, -2149.844, 1986.585, 3.062,false,false,true,,
103164, 103138, -2177.428, 1974.792, 4.521, 101354, -2151.713, 2026.070, 3.048,false,false,false,standard/country_large_old.lua,
103156, 101354, -2151.713, 2026.070, 3.048, 103133, -2146.395, 2034.283, 3.047,false,false,false,standard/country_large_old.lua,
48247, 34169, -1932.400, 633.180, 6.505, 48246, -1961.351, 550.079, 6.151,false,false,false,standard/town_medium_old.lua,
66566, 16500, -1840.847, 607.065, 6.966, 26280, -1747.061, 591.618, 7.982,false,false,false,standard/town_large_old.lua,
48307, 34169, -1932.400, 633.180, 6.505, 16500, -1840.847, 607.065, 6.966,false,false,false,standard/town_large_old.lua,
63070, 58251, -2016.773, 755.751, 6.341, 33429, -1903.452, 716.273, 6.450,false,false,false,standard/town_small_old.lua,
40305, 58251, -2016.773, 755.751, 6.341, 38152, -2039.110, 670.356, 6.313,false,false,false,standard/town_small_old.lua,
65387, 34169, -1932.400, 633.180, 6.505, 55289, -1985.753, 651.767, 6.322,false,false,false,standard/town_large_old.lua,
61816, 55289, -1985.753, 651.767, 6.322, 38152, -2039.110, 670.356, 6.313,false,false,false,standard/town_large_old.lua,
53422, 34194, -1820.351, 687.322, 5.962, 16500, -1840.847, 607.065, 6.966,false,false,false,standard/town_small_old.lua,
35751, 33429, -1903.452, 716.273, 6.450, 34194, -1820.351, 687.322, 5.962,false,true,false,standard/town_medium_old.lua,
34424, 34194, -1820.351, 687.322, 5.962, 34423, -1780.872, 800.642, 5.050,false,false,false,standard/town_small_old.lua,
34170, 33429, -1903.452, 716.273, 6.450, 34169, -1932.400, 633.180, 6.505,false,false,false,standard/town_medium_old.lua,
34041, 33422, -1874.502, 799.374, 5.150, 33429, -1903.452, 716.273, 6.450,false,true,false,standard/town_medium_old.lua,
61678, 33854, -1737.249, 658.373, 5.369, 26280, -1747.061, 591.618, 7.982,false,false,false,standard/town_small_old.lua,
64322, 26280, -1747.061, 591.618, 7.982, 50475, -1673.532, 601.074, 7.975,false,false,false,standard/town_large_old.lua,
63592, 36124, -1633.796, 622.405, 7.060, 50474, -1611.731, 640.280, 6.758,false,false,false,standard/town_medium_old.lua,
62240, 50475, -1673.532, 601.074, 7.975, 36124, -1633.796, 622.405, 7.060,false,false,false,standard/town_large_old.lua,
60180, 33854, -1737.249, 658.373, 5.369, 36124, -1633.796, 622.405, 7.060,false,false,false,standard/town_small_old.lua,
59646, 33729, -1708.299, 741.472, 4.900, 33854, -1737.249, 658.373, 5.369,false,true,false,standard/town_medium_old.lua,
55362, 34194, -1820.351, 687.322, 5.962, 33854, -1737.249, 658.373, 5.369,false,true,false,standard/town_medium_old.lua,
50679, 33625, -1596.247, 795.623, 4.977, 50474, -1611.731, 640.280, 6.758,false,false,false,standard/town_small_old.lua,
58635, 50473, -1563.131, 700.317, 5.310, 36037, -1529.201, 772.266, 4.610,false,false,false,standard/town_large_old.lua,
48040, 50474, -1611.731, 640.280, 6.758, 50473, -1563.131, 700.317, 5.310,false,false,false,standard/town_large_old.lua,
58252, 44528, -1987.822, 838.852, 7.084, 58251, -2016.773, 755.751, 6.341,false,false,false,standard/town_small_old.lua,
57932, 44528, -1987.822, 838.852, 7.084, 55830, -1958.790, 921.926, 6.562,false,false,false,standard/town_small_old.lua,
57431, 44528, -1987.822, 838.852, 7.084, 57287, -2101.127, 878.325, 5.216,false,false,false,standard/town_small_old.lua,
43336, 33422, -1874.502, 799.374, 5.150, 44528, -1987.822, 838.852, 7.084,false,false,false,standard/town_small_old.lua,
57291, 15661, -1845.551, 882.475, 5.228, 33422, -1874.502, 799.374, 5.150,false,true,false,standard/town_medium_old.lua,
33419, 15661, -1845.551, 882.475, 5.228, 27023, -1762.449, 853.525, 5.076,false,false,false,standard/town_medium_old.lua,
57834, 29424, -1928.652, 911.426, 6.319, 55830, -1958.790, 921.926, 6.562,false,false,false,standard/town_medium_old.lua,
57521, 55830, -1958.790, 921.926, 6.562, 33909, -2011.747, 940.375, 6.605,false,false,false,standard/town_medium_old.lua,
56407, 50101, -1929.920, 1005.055, 7.200, 34332, -1982.797, 1023.476, 7.095,false,false,false,standard/town_small_old.lua,
43909, 33909, -2011.747, 940.375, 6.605, 65759, -2071.243, 961.102, 6.410,false,false,false,standard/town_medium_old.lua,
34333, 33909, -2011.747, 940.375, 6.605, 34332, -1982.797, 1023.476, 7.095,false,false,false,standard/town_medium_old.lua,
59290, 15661, -1845.551, 882.475, 5.228, 33420, -1816.600, 965.577, 5.800,false,true,false,standard/town_medium_old.lua,
58190, 33420, -1816.600, 965.577, 5.800, 16208, -1787.650, 1048.677, 5.600,false,true,false,standard/town_medium_old.lua,
41478, 33420, -1816.600, 965.577, 5.800, 50101, -1929.920, 1005.055, 7.200,false,false,false,standard/town_small_old.lua,
33421, 15661, -1845.551, 882.475, 5.228, 29424, -1928.652, 911.426, 6.319,false,false,false,standard/town_medium_old.lua,
57730, 33425, -1679.348, 824.574, 5.514, 33729, -1708.299, 741.472, 4.900,false,true,false,standard/town_medium_old.lua,
34477, 34423, -1780.872, 800.642, 5.050, 27023, -1762.449, 853.525, 5.076,false,false,false,standard/town_small_old.lua,
33426, 27023, -1762.449, 853.525, 5.076, 33425, -1679.348, 824.574, 5.514,false,false,false,standard/town_medium_old.lua,
58301, 33425, -1679.348, 824.574, 5.514, 49310, -1639.870, 937.894, 5.455,false,true,false,standard/town_small_old.lua,
37388, 33625, -1596.247, 795.623, 4.977, 36037, -1529.201, 772.266, 4.610,false,false,false,standard/town_medium_old.lua,
34105, 33625, -1596.247, 795.623, 4.977, 34104, -1567.297, 878.725, 4.586,false,false,false,standard/town_medium_old.lua,
33626, 33425, -1679.348, 824.574, 5.514, 33625, -1596.247, 795.623, 4.977,false,false,false,standard/town_medium_old.lua,
57420, 35588, -1722.971, 966.845, 4.450, 33654, -1704.548, 1019.726, 4.300,false,false,false,standard/town_small_old.lua,
56061, 27023, -1762.449, 853.525, 5.076, 35588, -1722.971, 966.845, 4.450,false,false,false,standard/town_small_old.lua,
47861, 33654, -1704.548, 1019.726, 4.300, 34040, -1621.456, 990.778, 4.611,false,true,false,standard/town_medium_old.lua,
66540, 49857, -1583.683, 977.619, 4.500, 66538, -1545.203, 968.318, 5.111,false,true,false,standard/town_large_old.lua,
66539, 34104, -1567.297, 878.725, 4.586, 66538, -1545.203, 968.318, 5.111,false,false,false,standard/town_large_old.lua,
60650, 34040, -1621.456, 990.778, 4.611, 49857, -1583.683, 977.619, 4.500,false,true,false,standard/town_large_old.lua,
40283, 49310, -1639.870, 937.894, 5.455, 34040, -1621.456, 990.778, 4.611,false,true,false,standard/town_large_old.lua,
42802, 36037, -1529.201, 772.266, 4.610, 33993, -1513.148, 766.673, 4.495,false,false,false,standard/town_medium_old.lua,
20367, 35769, -1497.331, 867.020, 5.380, 36037, -1529.201, 772.266, 4.610,false,false,false,standard/town_large_old.lua,
66541, 66538, -1545.203, 968.318, 5.111, 35722, -1481.930, 964.549, 6.150,false,true,false,standard/town_large_old.lua,
38242, 35722, -1481.930, 964.549, 6.150, 49859, -1379.956, 964.636, 4.048,false,true,false,standard/town_large_old.lua,
49215, 35722, -1481.930, 964.549, 6.150, 35769, -1497.331, 867.020, 5.380,false,false,false,standard/town_large_old.lua,
77538, 57688, -1326.449, 961.600, 3.675, 57196, -1288.198, 955.652, 3.523,false,true,false,standard/country_large_old.lua,
77536, 23407, -1288.380, 1025.016, 3.643, 57196, -1288.198, 955.652, 3.523,false,true,false,standard/country_medium_old.lua,
57686, 49859, -1379.956, 964.636, 4.048, 57688, -1326.449, 961.600, 3.675,false,true,false,standard/country_large_old.lua,
77540, 57196, -1288.198, 955.652, 3.523, 77396, -1240.689, 945.722, 3.348,false,true,false,standard/country_large_old.lua,
56509, 77396, -1240.689, 945.722, 3.348, 47193, -1192.522, 939.912, 3.437,false,true,false,standard/country_large_old.lua,
77010, 38416, -1048.988, 977.487, 4.373, 54530, -1036.080, 985.134, 5.862,false,true,false,standard/country_large_old.lua,
50015, 38416, -1048.988, 977.487, 4.373, 9932, -1112.257, 948.854, 3.882,false,true,false,standard/country_large_old.lua,
43040, 47193, -1192.522, 939.912, 3.437, 9932, -1112.257, 948.854, 3.882,false,true,false,standard/country_large_old.lua,
59715, 49941, -899.384, 110.596, 2.060, 49942, -856.809, 44.688, 1.747,false,false,false,standard/country_large_old.lua,
49999, 49942, -856.809, 44.688, 1.747, 49943, -857.955, -29.213, 2.283,false,false,false,standard/country_large_old.lua,
77246, 77293, -822.193, 45.405, 4.975, 77080, -840.994, 128.158, 4.967,false,false,true,,
77011, 77269, -807.095, -38.866, 5.000, 77315, -817.267, 46.258, 4.975,false,false,true,,
77666, 77315, -817.267, 46.258, 4.975, 77014, -836.182, 129.518, 4.967,false,false,true,,
77624, 77376, -812.084, -39.199, 5.000, 77293, -822.193, 45.405, 4.975,false,false,true,,
51524, 49939, -971.425, 250.879, 3.236, 49940, -941.960, 176.503, 1.221,false,false,false,standard/country_large_old.lua,
33936, 49940, -941.960, 176.503, 1.221, 49941, -899.384, 110.596, 2.060,false,false,false,standard/country_large_old.lua,
77491, 77458, -854.481, 215.232, 4.968, 77014, -836.182, 129.518, 4.967,false,false,true,,
64948, 77080, -840.994, 128.158, 4.967, 29786, -859.429, 214.509, 4.968,false,false,true,,
61877, 49937, -1013.123, 373.348, 1.330, 49938, -1014.000, 316.786, 1.250,false,false,false,standard/country_large_old.lua,
58053, 49938, -1014.000, 316.786, 1.250, 49939, -971.425, 250.879, 3.236,false,false,false,standard/country_large_old.lua,
77490, 77417, -861.471, 302.050, 4.972, 77458, -854.481, 215.232, 4.968,false,false,true,,
77489, 77416, -857.205, 388.868, 4.980, 77417, -861.471, 302.050, 4.972,false,false,true,,
61537, 77385, -866.470, 301.972, 4.972, 49865, -862.172, 389.435, 4.980,false,false,true,,
6798, 29786, -859.429, 214.509, 4.968, 77385, -866.470, 301.972, 4.972,false,false,true,,
65722, 49936, -968.526, 437.904, 0.371, 49937, -1013.123, 373.348, 1.330,false,false,false,standard/country_large_old.lua,
63565, 38698, -923.928, 502.460, 0.200, 49936, -968.526, 437.904, 0.371,false,false,false,standard/country_large_old.lua,
77488, 77415, -841.737, 474.582, 4.989, 77416, -857.205, 388.868, 4.980,false,false,true,,
41293, 49865, -862.172, 389.435, 4.980, 58872, -846.590, 475.786, 4.989,false,false,true,,
50012, 29510, -821.892, 622.700, 0.450, 34042, -866.490, 558.145, 0.250,false,false,false,standard/country_large_old.lua,
47635, 34042, -866.490, 558.145, 0.250, 38698, -923.928, 502.460, 0.200,false,false,false,standard/country_large_old.lua,
77486, 77413, -805.175, 587.091, 6.022, 77414, -815.123, 558.089, 5.000,false,false,true,,
77485, 77412, -792.291, 653.630, 7.901, 77413, -805.175, 587.091, 6.022,false,false,true,,
64616, 62170, -819.778, 559.915, 5.000, 58873, -809.970, 588.507, 6.022,false,false,true,,
50561, 58873, -809.970, 588.507, 6.022, 28690, -797.268, 654.106, 7.901,false,false,true,,
77667, 77414, -815.123, 558.089, 5.000, 77415, -841.737, 474.582, 4.989,false,false,true,,
77623, 58872, -846.590, 475.786, 4.989, 62170, -819.778, 559.915, 5.000,false,false,true,,
77466, 77386, -802.443, 777.897, 4.831, 62738, -792.808, 726.147, 6.988,false,false,true,,
77399, 56566, -797.778, 725.600, 6.988, 25578, -809.965, 786.229, 4.302,false,false,true,,
50013, 20155, -850.212, 770.978, 2.749, 28660, -820.746, 696.602, 1.072,false,false,false,standard/country_large_old.lua,
47682, 28660, -820.746, 696.602, 1.072, 29510, -821.892, 622.700, 0.450,false,false,false,standard/country_large_old.lua,
77484, 62738, -792.808, 726.147, 6.988, 77412, -792.291, 653.630, 7.901,false,false,true,,
77401, 28690, -797.268, 654.106, 7.901, 56566, -797.778, 725.600, 6.988,false,false,true,,
77476, 77506, -916.756, 908.756, 3.089, 56984, -888.962, 845.232, 3.387,false,false,false,standard/country_large_old.lua,
77474, 77248, -805.170, 787.645, 4.302, 77386, -802.443, 777.897, 4.831,false,false,true,,
77473, 77016, -815.117, 816.647, 3.089, 77248, -805.170, 787.645, 4.302,false,false,true,,
77472, 76998, -843.569, 896.081, 2.533, 77016, -815.117, 816.647, 3.089,false,false,true,,
77400, 25578, -809.965, 786.229, 4.302, 58871, -819.772, 814.822, 3.089,false,false,true,,
77394, 58871, -819.772, 814.822, 3.089, 57743, -848.318, 894.517, 2.533,false,false,true,,
50014, 56984, -888.962, 845.232, 3.387, 20155, -850.212, 770.978, 2.749,false,false,false,standard/country_large_old.lua,
77528, 28468, -928.405, 975.784, 3.200, 77506, -916.756, 908.756, 3.089,false,false,false,standard/country_large_old.lua,
77503, 54530, -1036.080, 985.134, 5.862, 57679, -1001.492, 1004.160, 10.973,false,true,false,standard/country_large_old.lua,
77249, 77480, -931.940, 1051.524, 3.932, 28468, -928.405, 975.784, 3.200,false,false,false,standard/country_large_old.lua,
49099, 57679, -1001.492, 1004.160, 10.973, 61527, -957.265, 1026.477, 15.633,false,true,false,standard/country_large_old.lua,
77471, 76990, -868.564, 976.878, 2.614, 76998, -843.569, 896.081, 2.533,false,false,true,,
77407, 57743, -848.318, 894.517, 2.533, 56988, -873.362, 975.468, 2.614,false,false,true,,
77668, 76988, -891.937, 1058.376, 3.144, 76990, -868.564, 976.878, 2.614,false,false,true,,
77622, 56988, -873.362, 975.468, 2.614, 49867, -896.747, 1057.010, 3.144,false,false,true,,
49590, 51564, -217.282, 770.505, 4.351, 14980, -184.627, 750.589, 5.250,false,false,false,standard/country_medium_old.lua,
50963, 50957, -301.181, 960.387, 5.344, 14575, -281.755, 925.421, 5.250,false,false,false,standard/country_small_old.lua,
50962, 32990, -348.891, 1023.638, 6.822, 50957, -301.181, 960.387, 5.344,false,false,false,standard/country_small_old.lua,
48348, 14575, -281.755, 925.421, 5.250, 49932, -252.617, 872.971, 5.250,false,false,false,standard/country_small_new.lua,
49886, 49592, -250.280, 832.239, 4.351, 49932, -252.617, 872.971, 5.250,false,false,false,standard/country_medium_old.lua,
48349, 49932, -252.617, 872.971, 5.250, 14980, -184.627, 750.589, 5.250,false,false,false,standard/country_small_new.lua,
51666, 49589, -240.852, 814.601, 4.351, 49592, -250.280, 832.239, 4.351,false,false,false,street_station/entrance_old.lua,
51556, 51563, -226.710, 788.143, 4.351, 51564, -217.282, 770.505, 4.351,false,false,false,street_station/entrance_old.lua,
58875, 34332, -1982.797, 1023.476, 7.095, 51607, -2096.117, 1062.954, 7.500,false,false,false,standard/town_small_old.lua,
61071, 48564, -2002.363, 1148.110, 6.189, 37680, -1956.793, 1137.785, 6.050,false,false,false,standard/country_large_old.lua,
